coluna1,coluna2
64149,164149
64150,164150
64151,164151
64152,164152
64153,164153
64154,164154
64155,164155
64156,164156
64157,164157
64158,164158
64159,164159
64160,164160
64161,164161
64162,164162
64163,164163
64164,164164
64165,164165
64166,164166
64167,164167
64168,164168
64169,164169
64170,164170
64171,164171
64172,164172
64173,164173
64174,164174
64175,164175
64176,164176
64177,164177
64178,164178
64179,164179
64180,164180
64181,164181
64182,164182
64183,164183
64184,164184
64185,164185
64186,164186
64187,164187
64188,164188
64189,164189
64190,164190
64191,164191
64192,164192
64193,164193
64194,164194
64195,164195
64196,164196
64197,164197
64198,164198
64199,164199
64200,164200
64201,164201
64202,164202
64203,164203
64204,164204
64205,164205
64206,164206
64207,164207
64208,164208
64209,164209
64210,164210
64211,164211
64212,164212
64213,164213
64214,164214
64215,164215
64216,164216
64217,164217
64218,164218
64219,164219
64220,164220
64221,164221
64222,164222
64223,164223
64224,164224
64225,164225
64226,164226
64227,164227
64228,164228
64229,164229
64230,164230
64231,164231
64232,164232
64233,164233
64234,164234
64235,164235
64236,164236
64237,164237
64238,164238
64239,164239
64240,164240
64241,164241
64242,164242
64243,164243
64244,164244
64245,164245
64246,164246
64247,164247
64248,164248
64249,164249
64250,164250
64251,164251
64252,164252
64253,164253
64254,164254
64255,164255
64256,164256
64257,164257
64258,164258
64259,164259
64260,164260
64261,164261
64262,164262
64263,164263
64264,164264
64265,164265
64266,164266
64267,164267
64268,164268
64269,164269
64270,164270
64271,164271
64272,164272
64273,164273
64274,164274
64275,164275
64276,164276
64277,164277
64278,164278
64279,164279
64280,164280
64281,164281
64282,164282
64283,164283
64284,164284
64285,164285
64286,164286
64287,164287
64288,164288
64289,164289
64290,164290
64291,164291
64292,164292
64293,164293
64294,164294
64295,164295
64296,164296
64297,164297
64298,164298
64299,164299
64300,164300
64301,164301
64302,164302
64303,164303
64304,164304
64305,164305
64306,164306
64307,164307
64308,164308
64309,164309
64310,164310
64311,164311
64312,164312
64313,164313
64314,164314
64315,164315
64316,164316
64317,164317
64318,164318
64319,164319
64320,164320
64321,164321
64322,164322
64323,164323
64324,164324
64325,164325
64326,164326
64327,164327
64328,164328
64329,164329
64330,164330
64331,164331
64332,164332
64333,164333
64334,164334
64335,164335
64336,164336
64337,164337
64338,164338
64339,164339
64340,164340
64341,164341
64342,164342
64343,164343
64344,164344
64345,164345
64346,164346
64347,164347
64348,164348
64349,164349
64350,164350
64351,164351
64352,164352
64353,164353
64354,164354
64355,164355
64356,164356
64357,164357
64358,164358
64359,164359
64360,164360
64361,164361
64362,164362
64363,164363
64364,164364
64365,164365
64366,164366
64367,164367
64368,164368
64369,164369
64370,164370
64371,164371
64372,164372
64373,164373
64374,164374
64375,164375
64376,164376
64377,164377
64378,164378
64379,164379
64380,164380
64381,164381
64382,164382
64383,164383
64384,164384
64385,164385
64386,164386
64387,164387
64388,164388
64389,164389
64390,164390
64391,164391
64392,164392
64393,164393
64394,164394
64395,164395
64396,164396
64397,164397
64398,164398
64399,164399
64400,164400
64401,164401
64402,164402
64403,164403
64404,164404
64405,164405
64406,164406
64407,164407
64408,164408
64409,164409
64410,164410
64411,164411
64412,164412
64413,164413
64414,164414
64415,164415
64416,164416
64417,164417
64418,164418
64419,164419
64420,164420
64421,164421
64422,164422
64423,164423
64424,164424
64425,164425
64426,164426
64427,164427
64428,164428
64429,164429
64430,164430
64431,164431
64432,164432
64433,164433
64434,164434
64435,164435
64436,164436
64437,164437
64438,164438
64439,164439
64440,164440
64441,164441
64442,164442
64443,164443
64444,164444
64445,164445
64446,164446
64447,164447
64448,164448
64449,164449
64450,164450
64451,164451
64452,164452
64453,164453
64454,164454
64455,164455
64456,164456
64457,164457
64458,164458
64459,164459
64460,164460
64461,164461
64462,164462
64463,164463
64464,164464
64465,164465
64466,164466
64467,164467
64468,164468
64469,164469
64470,164470
64471,164471
64472,164472
64473,164473
64474,164474
64475,164475
64476,164476
64477,164477
64478,164478
64479,164479
64480,164480
64481,164481
64482,164482
64483,164483
64484,164484
64485,164485
64486,164486
64487,164487
64488,164488
64489,164489
64490,164490
64491,164491
64492,164492
64493,164493
64494,164494
64495,164495
64496,164496
64497,164497
64498,164498
64499,164499
64500,164500
64501,164501
64502,164502
64503,164503
64504,164504
64505,164505
64506,164506
64507,164507
64508,164508
64509,164509
64510,164510
64511,164511
64512,164512
64513,164513
64514,164514
64515,164515
64516,164516
64517,164517
64518,164518
64519,164519
64520,164520
64521,164521
64522,164522
64523,164523
64524,164524
64525,164525
64526,164526
64527,164527
64528,164528
64529,164529
64530,164530
64531,164531
64532,164532
64533,164533
64534,164534
64535,164535
64536,164536
64537,164537
64538,164538
64539,164539
64540,164540
64541,164541
64542,164542
64543,164543
64544,164544
64545,164545
64546,164546
64547,164547
64548,164548
64549,164549
64550,164550
64551,164551
64552,164552
64553,164553
64554,164554
64555,164555
64556,164556
64557,164557
64558,164558
64559,164559
64560,164560
64561,164561
64562,164562
64563,164563
64564,164564
64565,164565
64566,164566
64567,164567
64568,164568
64569,164569
64570,164570
64571,164571
64572,164572
64573,164573
64574,164574
64575,164575
64576,164576
64577,164577
64578,164578
64579,164579
64580,164580
64581,164581
64582,164582
64583,164583
64584,164584
64585,164585
64586,164586
64587,164587
64588,164588
64589,164589
64590,164590
64591,164591
64592,164592
64593,164593
64594,164594
64595,164595
64596,164596
64597,164597
64598,164598
64599,164599
64600,164600
64601,164601
64602,164602
64603,164603
64604,164604
64605,164605
64606,164606
64607,164607
64608,164608
64609,164609
64610,164610
64611,164611
64612,164612
64613,164613
64614,164614
64615,164615
64616,164616
64617,164617
64618,164618
64619,164619
64620,164620
64621,164621
64622,164622
64623,164623
64624,164624
64625,164625
64626,164626
64627,164627
64628,164628
64629,164629
64630,164630
64631,164631
64632,164632
64633,164633
64634,164634
64635,164635
64636,164636
64637,164637
64638,164638
64639,164639
64640,164640
64641,164641
64642,164642
64643,164643
64644,164644
64645,164645
64646,164646
64647,164647
64648,164648
64649,164649
64650,164650
64651,164651
64652,164652
64653,164653
64654,164654
64655,164655
64656,164656
64657,164657
64658,164658
64659,164659
64660,164660
64661,164661
64662,164662
64663,164663
64664,164664
64665,164665
64666,164666
64667,164667
64668,164668
64669,164669
64670,164670
64671,164671
64672,164672
64673,164673
64674,164674
64675,164675
64676,164676
64677,164677
64678,164678
64679,164679
64680,164680
64681,164681
64682,164682
64683,164683
64684,164684
64685,164685
64686,164686
64687,164687
64688,164688
64689,164689
64690,164690
64691,164691
64692,164692
64693,164693
64694,164694
64695,164695
64696,164696
64697,164697
64698,164698
64699,164699
64700,164700
64701,164701
64702,164702
64703,164703
64704,164704
64705,164705
64706,164706
64707,164707
64708,164708
64709,164709
64710,164710
64711,164711
64712,164712
64713,164713
64714,164714
64715,164715
64716,164716
64717,164717
64718,164718
64719,164719
64720,164720
64721,164721
64722,164722
64723,164723
64724,164724
64725,164725
64726,164726
64727,164727
64728,164728
64729,164729
64730,164730
64731,164731
64732,164732
64733,164733
64734,164734
64735,164735
64736,164736
64737,164737
64738,164738
64739,164739
64740,164740
64741,164741
64742,164742
64743,164743
64744,164744
64745,164745
64746,164746
64747,164747
64748,164748
64749,164749
64750,164750
64751,164751
64752,164752
64753,164753
64754,164754
64755,164755
64756,164756
64757,164757
64758,164758
64759,164759
64760,164760
64761,164761
64762,164762
64763,164763
64764,164764
64765,164765
64766,164766
64767,164767
64768,164768
64769,164769
64770,164770
64771,164771
64772,164772
64773,164773
64774,164774
64775,164775
64776,164776
64777,164777
64778,164778
64779,164779
64780,164780
64781,164781
64782,164782
64783,164783
64784,164784
64785,164785
64786,164786
64787,164787
64788,164788
64789,164789
64790,164790
64791,164791
64792,164792
64793,164793
64794,164794
64795,164795
64796,164796
64797,164797
64798,164798
64799,164799
64800,164800
64801,164801
64802,164802
64803,164803
64804,164804
64805,164805
64806,164806
64807,164807
64808,164808
64809,164809
64810,164810
64811,164811
64812,164812
64813,164813
64814,164814
64815,164815
64816,164816
64817,164817
64818,164818
64819,164819
64820,164820
64821,164821
64822,164822
64823,164823
64824,164824
64825,164825
64826,164826
64827,164827
64828,164828
64829,164829
64830,164830
64831,164831
64832,164832
64833,164833
64834,164834
64835,164835
64836,164836
64837,164837
64838,164838
64839,164839
64840,164840
64841,164841
64842,164842
64843,164843
64844,164844
64845,164845
64846,164846
64847,164847
64848,164848
64849,164849
64850,164850
64851,164851
64852,164852
64853,164853
64854,164854
64855,164855
64856,164856
64857,164857
64858,164858
64859,164859
64860,164860
64861,164861
64862,164862
64863,164863
64864,164864
64865,164865
64866,164866
64867,164867
64868,164868
64869,164869
64870,164870
64871,164871
64872,164872
64873,164873
64874,164874
64875,164875
64876,164876
64877,164877
64878,164878
64879,164879
64880,164880
64881,164881
64882,164882
64883,164883
64884,164884
64885,164885
64886,164886
64887,164887
64888,164888
64889,164889
64890,164890
64891,164891
64892,164892
64893,164893
64894,164894
64895,164895
64896,164896
64897,164897
64898,164898
64899,164899
64900,164900
64901,164901
64902,164902
64903,164903
64904,164904
64905,164905
64906,164906
64907,164907
64908,164908
64909,164909
64910,164910
64911,164911
64912,164912
64913,164913
64914,164914
64915,164915
64916,164916
64917,164917
64918,164918
64919,164919
64920,164920
64921,164921
64922,164922
64923,164923
64924,164924
64925,164925
64926,164926
64927,164927
64928,164928
64929,164929
64930,164930
64931,164931
64932,164932
64933,164933
64934,164934
64935,164935
64936,164936
64937,164937
64938,164938
64939,164939
64940,164940
64941,164941
64942,164942
64943,164943
64944,164944
64945,164945
64946,164946
64947,164947
64948,164948
64949,164949
64950,164950
64951,164951
64952,164952
64953,164953
64954,164954
64955,164955
64956,164956
64957,164957
64958,164958
64959,164959
64960,164960
64961,164961
64962,164962
64963,164963
64964,164964
64965,164965
64966,164966
64967,164967
64968,164968
64969,164969
64970,164970
64971,164971
64972,164972
64973,164973
64974,164974
64975,164975
64976,164976
64977,164977
64978,164978
64979,164979
64980,164980
64981,164981
64982,164982
64983,164983
64984,164984
64985,164985
64986,164986
64987,164987
64988,164988
64989,164989
64990,164990
64991,164991
64992,164992
64993,164993
64994,164994
64995,164995
64996,164996
64997,164997
64998,164998
64999,164999
65000,165000
65001,165001
65002,165002
65003,165003
65004,165004
65005,165005
65006,165006
65007,165007
65008,165008
65009,165009
65010,165010
65011,165011
65012,165012
65013,165013
65014,165014
65015,165015
65016,165016
65017,165017
65018,165018
65019,165019
65020,165020
65021,165021
65022,165022
65023,165023
65024,165024
65025,165025
65026,165026
65027,165027
65028,165028
65029,165029
65030,165030
65031,165031
65032,165032
65033,165033
65034,165034
65035,165035
65036,165036
65037,165037
65038,165038
65039,165039
65040,165040
65041,165041
65042,165042
65043,165043
65044,165044
65045,165045
65046,165046
65047,165047
65048,165048
65049,165049
65050,165050
65051,165051
65052,165052
65053,165053
65054,165054
65055,165055
65056,165056
65057,165057
65058,165058
65059,165059
65060,165060
65061,165061
65062,165062
65063,165063
65064,165064
65065,165065
65066,165066
65067,165067
65068,165068
65069,165069
65070,165070
65071,165071
65072,165072
65073,165073
65074,165074
65075,165075
65076,165076
65077,165077
65078,165078
65079,165079
65080,165080
65081,165081
65082,165082
65083,165083
65084,165084
65085,165085
65086,165086
65087,165087
65088,165088
65089,165089
65090,165090
65091,165091
65092,165092
65093,165093
65094,165094
65095,165095
65096,165096
65097,165097
65098,165098
65099,165099
65100,165100
65101,165101
65102,165102
65103,165103
65104,165104
65105,165105
65106,165106
65107,165107
65108,165108
65109,165109
65110,165110
65111,165111
65112,165112
65113,165113
65114,165114
65115,165115
65116,165116
65117,165117
65118,165118
65119,165119
65120,165120
65121,165121
65122,165122
65123,165123
65124,165124
65125,165125
65126,165126
65127,165127
65128,165128
65129,165129
65130,165130
65131,165131
65132,165132
65133,165133
65134,165134
65135,165135
65136,165136
65137,165137
65138,165138
65139,165139
65140,165140
65141,165141
65142,165142
65143,165143
65144,165144
65145,165145
65146,165146
65147,165147
65148,165148
65149,165149
65150,165150
65151,165151
65152,165152
65153,165153
65154,165154
65155,165155
65156,165156
65157,165157
65158,165158
65159,165159
65160,165160
65161,165161
65162,165162
65163,165163
65164,165164
65165,165165
65166,165166
65167,165167
65168,165168
65169,165169
65170,165170
65171,165171
65172,165172
65173,165173
65174,165174
65175,165175
65176,165176
65177,165177
65178,165178
65179,165179
65180,165180
65181,165181
65182,165182
65183,165183
65184,165184
65185,165185
65186,165186
65187,165187
65188,165188
65189,165189
65190,165190
65191,165191
65192,165192
65193,165193
65194,165194
65195,165195
65196,165196
65197,165197
65198,165198
65199,165199
65200,165200
65201,165201
65202,165202
65203,165203
65204,165204
65205,165205
65206,165206
65207,165207
65208,165208
65209,165209
65210,165210
65211,165211
65212,165212
65213,165213
65214,165214
65215,165215
65216,165216
65217,165217
65218,165218
65219,165219
65220,165220
65221,165221
65222,165222
65223,165223
65224,165224
65225,165225
65226,165226
65227,165227
65228,165228
65229,165229
65230,165230
65231,165231
65232,165232
65233,165233
65234,165234
65235,165235
65236,165236
65237,165237
65238,165238
65239,165239
65240,165240
65241,165241
65242,165242
65243,165243
65244,165244
65245,165245
65246,165246
65247,165247
65248,165248
65249,165249
65250,165250
65251,165251
65252,165252
65253,165253
65254,165254
65255,165255
65256,165256
65257,165257
65258,165258
65259,165259
65260,165260
65261,165261
65262,165262
65263,165263
65264,165264
65265,165265
65266,165266
65267,165267
65268,165268
65269,165269
65270,165270
65271,165271
65272,165272
65273,165273
65274,165274
65275,165275
65276,165276
65277,165277
65278,165278
65279,165279
65280,165280
65281,165281
65282,165282
65283,165283
65284,165284
65285,165285
65286,165286
65287,165287
65288,165288
65289,165289
65290,165290
65291,165291
65292,165292
65293,165293
65294,165294
65295,165295
65296,165296
65297,165297
65298,165298
65299,165299
65300,165300
65301,165301
65302,165302
65303,165303
65304,165304
65305,165305
65306,165306
65307,165307
65308,165308
65309,165309
65310,165310
65311,165311
65312,165312
65313,165313
65314,165314
65315,165315
65316,165316
65317,165317
65318,165318
65319,165319
65320,165320
65321,165321
65322,165322
65323,165323
65324,165324
65325,165325
65326,165326
65327,165327
65328,165328
65329,165329
65330,165330
65331,165331
65332,165332
65333,165333
65334,165334
65335,165335
65336,165336
65337,165337
65338,165338
65339,165339
65340,165340
65341,165341
65342,165342
65343,165343
65344,165344
65345,165345
65346,165346
65347,165347
65348,165348
65349,165349
65350,165350
65351,165351
65352,165352
65353,165353
65354,165354
65355,165355
65356,165356
65357,165357
65358,165358
65359,165359
65360,165360
65361,165361
65362,165362
65363,165363
65364,165364
65365,165365
65366,165366
65367,165367
65368,165368
65369,165369
65370,165370
65371,165371
65372,165372
65373,165373
65374,165374
65375,165375
65376,165376
65377,165377
65378,165378
65379,165379
65380,165380
65381,165381
65382,165382
65383,165383
65384,165384
65385,165385
65386,165386
65387,165387
65388,165388
65389,165389
65390,165390
65391,165391
65392,165392
65393,165393
65394,165394
65395,165395
65396,165396
65397,165397
65398,165398
65399,165399
65400,165400
65401,165401
65402,165402
65403,165403
65404,165404
65405,165405
65406,165406
65407,165407
65408,165408
65409,165409
65410,165410
65411,165411
65412,165412
65413,165413
65414,165414
65415,165415
65416,165416
65417,165417
65418,165418
65419,165419
65420,165420
65421,165421
65422,165422
65423,165423
65424,165424
65425,165425
65426,165426
65427,165427
65428,165428
65429,165429
65430,165430
65431,165431
65432,165432
65433,165433
65434,165434
65435,165435
65436,165436
65437,165437
65438,165438
65439,165439
65440,165440
65441,165441
65442,165442
65443,165443
65444,165444
65445,165445
65446,165446
65447,165447
65448,165448
65449,165449
65450,165450
65451,165451
65452,165452
65453,165453
65454,165454
65455,165455
65456,165456
65457,165457
65458,165458
65459,165459
65460,165460
65461,165461
65462,165462
65463,165463
65464,165464
65465,165465
65466,165466
65467,165467
65468,165468
65469,165469
65470,165470
65471,165471
65472,165472
65473,165473
65474,165474
65475,165475
65476,165476
65477,165477
65478,165478
65479,165479
65480,165480
65481,165481
65482,165482
65483,165483
65484,165484
65485,165485
65486,165486
65487,165487
65488,165488
65489,165489
65490,165490
65491,165491
65492,165492
65493,165493
65494,165494
65495,165495
65496,165496
65497,165497
65498,165498
65499,165499
65500,165500
65501,165501
65502,165502
65503,165503
65504,165504
65505,165505
65506,165506
65507,165507
65508,165508
65509,165509
65510,165510
65511,165511
65512,165512
65513,165513
65514,165514
65515,165515
65516,165516
65517,165517
65518,165518
65519,165519
65520,165520
65521,165521
65522,165522
65523,165523
65524,165524
65525,165525
65526,165526
65527,165527
65528,165528
65529,165529
65530,165530
65531,165531
65532,165532
65533,165533
65534,165534
65535,165535
65536,165536
65537,165537
65538,165538
65539,165539
65540,165540
65541,165541
65542,165542
65543,165543
65544,165544
65545,165545
65546,165546
65547,165547
65548,165548
65549,165549
65550,165550
65551,165551
65552,165552
65553,165553
65554,165554
65555,165555
65556,165556
65557,165557
65558,165558
65559,165559
65560,165560
65561,165561
65562,165562
65563,165563
65564,165564
65565,165565
65566,165566
65567,165567
65568,165568
65569,165569
65570,165570
65571,165571
65572,165572
65573,165573
65574,165574
65575,165575
65576,165576
65577,165577
65578,165578
65579,165579
65580,165580
65581,165581
65582,165582
65583,165583
65584,165584
65585,165585
65586,165586
65587,165587
65588,165588
65589,165589
65590,165590
65591,165591
65592,165592
65593,165593
65594,165594
65595,165595
65596,165596
65597,165597
65598,165598
65599,165599
65600,165600
65601,165601
65602,165602
65603,165603
65604,165604
65605,165605
65606,165606
65607,165607
65608,165608
65609,165609
65610,165610
65611,165611
65612,165612
65613,165613
65614,165614
65615,165615
65616,165616
65617,165617
65618,165618
65619,165619
65620,165620
65621,165621
65622,165622
65623,165623
65624,165624
65625,165625
65626,165626
65627,165627
65628,165628
65629,165629
65630,165630
65631,165631
65632,165632
65633,165633
65634,165634
65635,165635
65636,165636
65637,165637
65638,165638
65639,165639
65640,165640
65641,165641
65642,165642
65643,165643
65644,165644
65645,165645
65646,165646
65647,165647
65648,165648
65649,165649
65650,165650
65651,165651
65652,165652
65653,165653
65654,165654
65655,165655
65656,165656
65657,165657
65658,165658
65659,165659
65660,165660
65661,165661
65662,165662
65663,165663
65664,165664
65665,165665
65666,165666
65667,165667
65668,165668
65669,165669
65670,165670
65671,165671
65672,165672
65673,165673
65674,165674
65675,165675
65676,165676
65677,165677
65678,165678
65679,165679
65680,165680
65681,165681
65682,165682
65683,165683
65684,165684
65685,165685
65686,165686
65687,165687
65688,165688
65689,165689
65690,165690
65691,165691
65692,165692
65693,165693
65694,165694
65695,165695
65696,165696
65697,165697
65698,165698
65699,165699
65700,165700
65701,165701
65702,165702
65703,165703
65704,165704
65705,165705
65706,165706
65707,165707
65708,165708
65709,165709
65710,165710
65711,165711
65712,165712
65713,165713
65714,165714
65715,165715
65716,165716
65717,165717
65718,165718
65719,165719
65720,165720
65721,165721
65722,165722
65723,165723
65724,165724
65725,165725
65726,165726
65727,165727
65728,165728
65729,165729
65730,165730
65731,165731
65732,165732
65733,165733
65734,165734
65735,165735
65736,165736
65737,165737
65738,165738
65739,165739
65740,165740
65741,165741
65742,165742
65743,165743
65744,165744
65745,165745
65746,165746
65747,165747
65748,165748
65749,165749
65750,165750
65751,165751
65752,165752
65753,165753
65754,165754
65755,165755
65756,165756
65757,165757
65758,165758
65759,165759
65760,165760
65761,165761
65762,165762
65763,165763
65764,165764
65765,165765
65766,165766
65767,165767
65768,165768
65769,165769
65770,165770
65771,165771
65772,165772
65773,165773
65774,165774
65775,165775
65776,165776
65777,165777
65778,165778
65779,165779
65780,165780
65781,165781
65782,165782
65783,165783
65784,165784
65785,165785
65786,165786
65787,165787
65788,165788
65789,165789
65790,165790
65791,165791
65792,165792
65793,165793
65794,165794
65795,165795
65796,165796
65797,165797
65798,165798
65799,165799
65800,165800
65801,165801
65802,165802
65803,165803
65804,165804
65805,165805
65806,165806
65807,165807
65808,165808
65809,165809
65810,165810
65811,165811
65812,165812
65813,165813
65814,165814
65815,165815
65816,165816
65817,165817
65818,165818
65819,165819
65820,165820
65821,165821
65822,165822
65823,165823
65824,165824
65825,165825
65826,165826
65827,165827
65828,165828
65829,165829
65830,165830
65831,165831
65832,165832
65833,165833
65834,165834
65835,165835
65836,165836
65837,165837
65838,165838
65839,165839
65840,165840
65841,165841
65842,165842
65843,165843
65844,165844
65845,165845
65846,165846
65847,165847
65848,165848
65849,165849
65850,165850
65851,165851
65852,165852
65853,165853
65854,165854
65855,165855
65856,165856
65857,165857
65858,165858
65859,165859
65860,165860
65861,165861
65862,165862
65863,165863
65864,165864
65865,165865
65866,165866
65867,165867
65868,165868
65869,165869
65870,165870
65871,165871
65872,165872
65873,165873
65874,165874
65875,165875
65876,165876
65877,165877
65878,165878
65879,165879
65880,165880
65881,165881
65882,165882
65883,165883
65884,165884
65885,165885
65886,165886
65887,165887
65888,165888
65889,165889
65890,165890
65891,165891
65892,165892
65893,165893
65894,165894
65895,165895
65896,165896
65897,165897
65898,165898
65899,165899
65900,165900
65901,165901
65902,165902
65903,165903
65904,165904
65905,165905
65906,165906
65907,165907
65908,165908
65909,165909
65910,165910
65911,165911
65912,165912
65913,165913
65914,165914
65915,165915
65916,165916
65917,165917
65918,165918
65919,165919
65920,165920
65921,165921
65922,165922
65923,165923
65924,165924
65925,165925
65926,165926
65927,165927
65928,165928
65929,165929
65930,165930
65931,165931
65932,165932
65933,165933
65934,165934
65935,165935
65936,165936
65937,165937
65938,165938
65939,165939
65940,165940
65941,165941
65942,165942
65943,165943
65944,165944
65945,165945
65946,165946
65947,165947
65948,165948
65949,165949
65950,165950
65951,165951
65952,165952
65953,165953
65954,165954
65955,165955
65956,165956
65957,165957
65958,165958
65959,165959
65960,165960
65961,165961
65962,165962
65963,165963
65964,165964
65965,165965
65966,165966
65967,165967
65968,165968
65969,165969
65970,165970
65971,165971
65972,165972
65973,165973
65974,165974
65975,165975
65976,165976
65977,165977
65978,165978
65979,165979
65980,165980
65981,165981
65982,165982
65983,165983
65984,165984
65985,165985
65986,165986
65987,165987
65988,165988
65989,165989
65990,165990
65991,165991
65992,165992
65993,165993
65994,165994
65995,165995
65996,165996
65997,165997
65998,165998
65999,165999
66000,166000
66001,166001
66002,166002
66003,166003
66004,166004
66005,166005
66006,166006
66007,166007
66008,166008
66009,166009
66010,166010
66011,166011
66012,166012
66013,166013
66014,166014
66015,166015
66016,166016
66017,166017
66018,166018
66019,166019
66020,166020
66021,166021
66022,166022
66023,166023
66024,166024
66025,166025
66026,166026
66027,166027
66028,166028
66029,166029
66030,166030
66031,166031
66032,166032
66033,166033
66034,166034
66035,166035
66036,166036
66037,166037
66038,166038
66039,166039
66040,166040
66041,166041
66042,166042
66043,166043
66044,166044
66045,166045
66046,166046
66047,166047
66048,166048
66049,166049
66050,166050
66051,166051
66052,166052
66053,166053
66054,166054
66055,166055
66056,166056
66057,166057
66058,166058
66059,166059
66060,166060
66061,166061
66062,166062
66063,166063
66064,166064
66065,166065
66066,166066
66067,166067
66068,166068
66069,166069
66070,166070
66071,166071
66072,166072
66073,166073
66074,166074
66075,166075
66076,166076
66077,166077
66078,166078
66079,166079
66080,166080
66081,166081
66082,166082
66083,166083
66084,166084
66085,166085
66086,166086
66087,166087
66088,166088
66089,166089
66090,166090
66091,166091
66092,166092
66093,166093
66094,166094
66095,166095
66096,166096
66097,166097
66098,166098
66099,166099
66100,166100
66101,166101
66102,166102
66103,166103
66104,166104
66105,166105
66106,166106
66107,166107
66108,166108
66109,166109
66110,166110
66111,166111
66112,166112
66113,166113
66114,166114
66115,166115
66116,166116
66117,166117
66118,166118
66119,166119
66120,166120
66121,166121
66122,166122
66123,166123
66124,166124
66125,166125
66126,166126
66127,166127
66128,166128
66129,166129
66130,166130
66131,166131
66132,166132
66133,166133
66134,166134
66135,166135
66136,166136
66137,166137
66138,166138
66139,166139
66140,166140
66141,166141
66142,166142
66143,166143
66144,166144
66145,166145
66146,166146
66147,166147
66148,166148
66149,166149
66150,166150
66151,166151
66152,166152
66153,166153
66154,166154
66155,166155
66156,166156
66157,166157
66158,166158
66159,166159
66160,166160
66161,166161
66162,166162
66163,166163
66164,166164
66165,166165
66166,166166
66167,166167
66168,166168
66169,166169
66170,166170
66171,166171
66172,166172
66173,166173
66174,166174
66175,166175
66176,166176
66177,166177
66178,166178
66179,166179
66180,166180
66181,166181
66182,166182
66183,166183
66184,166184
66185,166185
66186,166186
66187,166187
66188,166188
66189,166189
66190,166190
66191,166191
66192,166192
66193,166193
66194,166194
66195,166195
66196,166196
66197,166197
66198,166198
66199,166199
66200,166200
66201,166201
66202,166202
66203,166203
66204,166204
66205,166205
66206,166206
66207,166207
66208,166208
66209,166209
66210,166210
66211,166211
66212,166212
66213,166213
66214,166214
66215,166215
66216,166216
66217,166217
66218,166218
66219,166219
66220,166220
66221,166221
66222,166222
66223,166223
66224,166224
66225,166225
66226,166226
66227,166227
66228,166228
66229,166229
66230,166230
66231,166231
66232,166232
66233,166233
66234,166234
66235,166235
66236,166236
66237,166237
66238,166238
66239,166239
66240,166240
66241,166241
66242,166242
66243,166243
66244,166244
66245,166245
66246,166246
66247,166247
66248,166248
66249,166249
66250,166250
66251,166251
66252,166252
66253,166253
66254,166254
66255,166255
66256,166256
66257,166257
66258,166258
66259,166259
66260,166260
66261,166261
66262,166262
66263,166263
66264,166264
66265,166265
66266,166266
66267,166267
66268,166268
66269,166269
66270,166270
66271,166271
66272,166272
66273,166273
66274,166274
66275,166275
66276,166276
66277,166277
66278,166278
66279,166279
66280,166280
66281,166281
66282,166282
66283,166283
66284,166284
66285,166285
66286,166286
66287,166287
66288,166288
66289,166289
66290,166290
66291,166291
66292,166292
66293,166293
66294,166294
66295,166295
66296,166296
66297,166297
66298,166298
66299,166299
66300,166300
66301,166301
66302,166302
66303,166303
66304,166304
66305,166305
66306,166306
66307,166307
66308,166308
66309,166309
66310,166310
66311,166311
66312,166312
66313,166313
66314,166314
66315,166315
66316,166316
66317,166317
66318,166318
66319,166319
66320,166320
66321,166321
66322,166322
66323,166323
66324,166324
66325,166325
66326,166326
66327,166327
66328,166328
66329,166329
66330,166330
66331,166331
66332,166332
66333,166333
66334,166334
66335,166335
66336,166336
66337,166337
66338,166338
66339,166339
66340,166340
66341,166341
66342,166342
66343,166343
66344,166344
66345,166345
66346,166346
66347,166347
66348,166348
66349,166349
66350,166350
66351,166351
66352,166352
66353,166353
66354,166354
66355,166355
66356,166356
66357,166357
66358,166358
66359,166359
66360,166360
66361,166361
66362,166362
66363,166363
66364,166364
66365,166365
66366,166366
66367,166367
66368,166368
66369,166369
66370,166370
66371,166371
66372,166372
66373,166373
66374,166374
66375,166375
66376,166376
66377,166377
66378,166378
66379,166379
66380,166380
66381,166381
66382,166382
66383,166383
66384,166384
66385,166385
66386,166386
66387,166387
66388,166388
66389,166389
66390,166390
66391,166391
66392,166392
66393,166393
66394,166394
66395,166395
66396,166396
66397,166397
66398,166398
66399,166399
66400,166400
66401,166401
66402,166402
66403,166403
66404,166404
66405,166405
66406,166406
66407,166407
66408,166408
66409,166409
66410,166410
66411,166411
66412,166412
66413,166413
66414,166414
66415,166415
66416,166416
66417,166417
66418,166418
66419,166419
66420,166420
66421,166421
66422,166422
66423,166423
66424,166424
66425,166425
66426,166426
66427,166427
66428,166428
66429,166429
66430,166430
66431,166431
66432,166432
66433,166433
66434,166434
66435,166435
66436,166436
66437,166437
66438,166438
66439,166439
66440,166440
66441,166441
66442,166442
66443,166443
66444,166444
66445,166445
66446,166446
66447,166447
66448,166448
66449,166449
66450,166450
66451,166451
66452,166452
66453,166453
66454,166454
66455,166455
66456,166456
66457,166457
66458,166458
66459,166459
66460,166460
66461,166461
66462,166462
66463,166463
66464,166464
66465,166465
66466,166466
66467,166467
66468,166468
66469,166469
66470,166470
66471,166471
66472,166472
66473,166473
66474,166474
66475,166475
66476,166476
66477,166477
66478,166478
66479,166479
