coluna1,coluna2
84582,184582
84583,184583
84584,184584
84585,184585
84586,184586
84587,184587
84588,184588
84589,184589
84590,184590
84591,184591
84592,184592
84593,184593
84594,184594
84595,184595
84596,184596
84597,184597
84598,184598
84599,184599
84600,184600
84601,184601
84602,184602
84603,184603
84604,184604
84605,184605
84606,184606
84607,184607
84608,184608
84609,184609
84610,184610
84611,184611
84612,184612
84613,184613
84614,184614
84615,184615
84616,184616
84617,184617
84618,184618
84619,184619
84620,184620
84621,184621
84622,184622
84623,184623
84624,184624
84625,184625
84626,184626
84627,184627
84628,184628
84629,184629
84630,184630
84631,184631
84632,184632
84633,184633
84634,184634
84635,184635
84636,184636
84637,184637
84638,184638
84639,184639
84640,184640
84641,184641
84642,184642
84643,184643
84644,184644
84645,184645
84646,184646
84647,184647
84648,184648
84649,184649
84650,184650
84651,184651
84652,184652
84653,184653
84654,184654
84655,184655
84656,184656
84657,184657
84658,184658
84659,184659
84660,184660
84661,184661
84662,184662
84663,184663
84664,184664
84665,184665
84666,184666
84667,184667
84668,184668
84669,184669
84670,184670
84671,184671
84672,184672
84673,184673
84674,184674
84675,184675
84676,184676
84677,184677
84678,184678
84679,184679
84680,184680
84681,184681
84682,184682
84683,184683
84684,184684
84685,184685
84686,184686
84687,184687
84688,184688
84689,184689
84690,184690
84691,184691
84692,184692
84693,184693
84694,184694
84695,184695
84696,184696
84697,184697
84698,184698
84699,184699
84700,184700
84701,184701
84702,184702
84703,184703
84704,184704
84705,184705
84706,184706
84707,184707
84708,184708
84709,184709
84710,184710
84711,184711
84712,184712
84713,184713
84714,184714
84715,184715
84716,184716
84717,184717
84718,184718
84719,184719
84720,184720
84721,184721
84722,184722
84723,184723
84724,184724
84725,184725
84726,184726
84727,184727
84728,184728
84729,184729
84730,184730
84731,184731
84732,184732
84733,184733
84734,184734
84735,184735
84736,184736
84737,184737
84738,184738
84739,184739
84740,184740
84741,184741
84742,184742
84743,184743
84744,184744
84745,184745
84746,184746
84747,184747
84748,184748
84749,184749
84750,184750
84751,184751
84752,184752
84753,184753
84754,184754
84755,184755
84756,184756
84757,184757
84758,184758
84759,184759
84760,184760
84761,184761
84762,184762
84763,184763
84764,184764
84765,184765
84766,184766
84767,184767
84768,184768
84769,184769
84770,184770
84771,184771
84772,184772
84773,184773
84774,184774
84775,184775
84776,184776
84777,184777
84778,184778
84779,184779
84780,184780
84781,184781
84782,184782
84783,184783
84784,184784
84785,184785
84786,184786
84787,184787
84788,184788
84789,184789
84790,184790
84791,184791
84792,184792
84793,184793
84794,184794
84795,184795
84796,184796
84797,184797
84798,184798
84799,184799
84800,184800
84801,184801
84802,184802
84803,184803
84804,184804
84805,184805
84806,184806
84807,184807
84808,184808
84809,184809
84810,184810
84811,184811
84812,184812
84813,184813
84814,184814
84815,184815
84816,184816
84817,184817
84818,184818
84819,184819
84820,184820
84821,184821
84822,184822
84823,184823
84824,184824
84825,184825
84826,184826
84827,184827
84828,184828
84829,184829
84830,184830
84831,184831
84832,184832
84833,184833
84834,184834
84835,184835
84836,184836
84837,184837
84838,184838
84839,184839
84840,184840
84841,184841
84842,184842
84843,184843
84844,184844
84845,184845
84846,184846
84847,184847
84848,184848
84849,184849
84850,184850
84851,184851
84852,184852
84853,184853
84854,184854
84855,184855
84856,184856
84857,184857
84858,184858
84859,184859
84860,184860
84861,184861
84862,184862
84863,184863
84864,184864
84865,184865
84866,184866
84867,184867
84868,184868
84869,184869
84870,184870
84871,184871
84872,184872
84873,184873
84874,184874
84875,184875
84876,184876
84877,184877
84878,184878
84879,184879
84880,184880
84881,184881
84882,184882
84883,184883
84884,184884
84885,184885
84886,184886
84887,184887
84888,184888
84889,184889
84890,184890
84891,184891
84892,184892
84893,184893
84894,184894
84895,184895
84896,184896
84897,184897
84898,184898
84899,184899
84900,184900
84901,184901
84902,184902
84903,184903
84904,184904
84905,184905
84906,184906
84907,184907
84908,184908
84909,184909
84910,184910
84911,184911
84912,184912
84913,184913
84914,184914
84915,184915
84916,184916
84917,184917
84918,184918
84919,184919
84920,184920
84921,184921
84922,184922
84923,184923
84924,184924
84925,184925
84926,184926
84927,184927
84928,184928
84929,184929
84930,184930
84931,184931
84932,184932
84933,184933
84934,184934
84935,184935
84936,184936
84937,184937
84938,184938
84939,184939
84940,184940
84941,184941
84942,184942
84943,184943
84944,184944
84945,184945
84946,184946
84947,184947
84948,184948
84949,184949
84950,184950
84951,184951
84952,184952
84953,184953
84954,184954
84955,184955
84956,184956
84957,184957
84958,184958
84959,184959
84960,184960
84961,184961
84962,184962
84963,184963
84964,184964
84965,184965
84966,184966
84967,184967
84968,184968
84969,184969
84970,184970
84971,184971
84972,184972
84973,184973
84974,184974
84975,184975
84976,184976
84977,184977
84978,184978
84979,184979
84980,184980
84981,184981
84982,184982
84983,184983
84984,184984
84985,184985
84986,184986
84987,184987
84988,184988
84989,184989
84990,184990
84991,184991
84992,184992
84993,184993
84994,184994
84995,184995
84996,184996
84997,184997
84998,184998
84999,184999
85000,185000
85001,185001
85002,185002
85003,185003
85004,185004
85005,185005
85006,185006
85007,185007
85008,185008
85009,185009
85010,185010
85011,185011
85012,185012
85013,185013
85014,185014
85015,185015
85016,185016
85017,185017
85018,185018
85019,185019
85020,185020
85021,185021
85022,185022
85023,185023
85024,185024
85025,185025
85026,185026
85027,185027
85028,185028
85029,185029
85030,185030
85031,185031
85032,185032
85033,185033
85034,185034
85035,185035
85036,185036
85037,185037
85038,185038
85039,185039
85040,185040
85041,185041
85042,185042
85043,185043
85044,185044
85045,185045
85046,185046
85047,185047
85048,185048
85049,185049
85050,185050
85051,185051
85052,185052
85053,185053
85054,185054
85055,185055
85056,185056
85057,185057
85058,185058
85059,185059
85060,185060
85061,185061
85062,185062
85063,185063
85064,185064
85065,185065
85066,185066
85067,185067
85068,185068
85069,185069
85070,185070
85071,185071
85072,185072
85073,185073
85074,185074
85075,185075
85076,185076
85077,185077
85078,185078
85079,185079
85080,185080
85081,185081
85082,185082
85083,185083
85084,185084
85085,185085
85086,185086
85087,185087
85088,185088
85089,185089
85090,185090
85091,185091
85092,185092
85093,185093
85094,185094
85095,185095
85096,185096
85097,185097
85098,185098
85099,185099
85100,185100
85101,185101
85102,185102
85103,185103
85104,185104
85105,185105
85106,185106
85107,185107
85108,185108
85109,185109
85110,185110
85111,185111
85112,185112
85113,185113
85114,185114
85115,185115
85116,185116
85117,185117
85118,185118
85119,185119
85120,185120
85121,185121
85122,185122
85123,185123
85124,185124
85125,185125
85126,185126
85127,185127
85128,185128
85129,185129
85130,185130
85131,185131
85132,185132
85133,185133
85134,185134
85135,185135
85136,185136
85137,185137
85138,185138
85139,185139
85140,185140
85141,185141
85142,185142
85143,185143
85144,185144
85145,185145
85146,185146
85147,185147
85148,185148
85149,185149
85150,185150
85151,185151
85152,185152
85153,185153
85154,185154
85155,185155
85156,185156
85157,185157
85158,185158
85159,185159
85160,185160
85161,185161
85162,185162
85163,185163
85164,185164
85165,185165
85166,185166
85167,185167
85168,185168
85169,185169
85170,185170
85171,185171
85172,185172
85173,185173
85174,185174
85175,185175
85176,185176
85177,185177
85178,185178
85179,185179
85180,185180
85181,185181
85182,185182
85183,185183
85184,185184
85185,185185
85186,185186
85187,185187
85188,185188
85189,185189
85190,185190
85191,185191
85192,185192
85193,185193
85194,185194
85195,185195
85196,185196
85197,185197
85198,185198
85199,185199
85200,185200
85201,185201
85202,185202
85203,185203
85204,185204
85205,185205
85206,185206
85207,185207
85208,185208
85209,185209
85210,185210
85211,185211
85212,185212
85213,185213
85214,185214
85215,185215
85216,185216
85217,185217
85218,185218
85219,185219
85220,185220
85221,185221
85222,185222
85223,185223
85224,185224
85225,185225
85226,185226
85227,185227
85228,185228
85229,185229
85230,185230
85231,185231
85232,185232
85233,185233
85234,185234
85235,185235
85236,185236
85237,185237
85238,185238
85239,185239
85240,185240
85241,185241
85242,185242
85243,185243
85244,185244
85245,185245
85246,185246
85247,185247
85248,185248
85249,185249
85250,185250
85251,185251
85252,185252
85253,185253
85254,185254
85255,185255
85256,185256
85257,185257
85258,185258
85259,185259
85260,185260
85261,185261
85262,185262
85263,185263
85264,185264
85265,185265
85266,185266
85267,185267
85268,185268
85269,185269
85270,185270
85271,185271
85272,185272
85273,185273
85274,185274
85275,185275
85276,185276
85277,185277
85278,185278
85279,185279
85280,185280
85281,185281
85282,185282
85283,185283
85284,185284
85285,185285
85286,185286
85287,185287
85288,185288
85289,185289
85290,185290
85291,185291
85292,185292
85293,185293
85294,185294
85295,185295
85296,185296
85297,185297
85298,185298
85299,185299
85300,185300
85301,185301
85302,185302
85303,185303
85304,185304
85305,185305
85306,185306
85307,185307
85308,185308
85309,185309
85310,185310
85311,185311
85312,185312
85313,185313
85314,185314
85315,185315
85316,185316
85317,185317
85318,185318
85319,185319
85320,185320
85321,185321
85322,185322
85323,185323
85324,185324
85325,185325
85326,185326
85327,185327
85328,185328
85329,185329
85330,185330
85331,185331
85332,185332
85333,185333
85334,185334
85335,185335
85336,185336
85337,185337
85338,185338
85339,185339
85340,185340
85341,185341
85342,185342
85343,185343
85344,185344
85345,185345
85346,185346
85347,185347
85348,185348
85349,185349
85350,185350
85351,185351
85352,185352
85353,185353
85354,185354
85355,185355
85356,185356
85357,185357
85358,185358
85359,185359
85360,185360
85361,185361
85362,185362
85363,185363
85364,185364
85365,185365
85366,185366
85367,185367
85368,185368
85369,185369
85370,185370
85371,185371
85372,185372
85373,185373
85374,185374
85375,185375
85376,185376
85377,185377
85378,185378
85379,185379
85380,185380
85381,185381
85382,185382
85383,185383
85384,185384
85385,185385
85386,185386
85387,185387
85388,185388
85389,185389
85390,185390
85391,185391
85392,185392
85393,185393
85394,185394
85395,185395
85396,185396
85397,185397
85398,185398
85399,185399
85400,185400
85401,185401
85402,185402
85403,185403
85404,185404
85405,185405
85406,185406
85407,185407
85408,185408
85409,185409
85410,185410
85411,185411
85412,185412
85413,185413
85414,185414
85415,185415
85416,185416
85417,185417
85418,185418
85419,185419
85420,185420
85421,185421
85422,185422
85423,185423
85424,185424
85425,185425
85426,185426
85427,185427
85428,185428
85429,185429
85430,185430
85431,185431
85432,185432
85433,185433
85434,185434
85435,185435
85436,185436
85437,185437
85438,185438
85439,185439
85440,185440
85441,185441
85442,185442
85443,185443
85444,185444
85445,185445
85446,185446
85447,185447
85448,185448
85449,185449
85450,185450
85451,185451
85452,185452
85453,185453
85454,185454
85455,185455
85456,185456
85457,185457
85458,185458
85459,185459
85460,185460
85461,185461
85462,185462
85463,185463
85464,185464
85465,185465
85466,185466
85467,185467
85468,185468
85469,185469
85470,185470
85471,185471
85472,185472
85473,185473
85474,185474
85475,185475
85476,185476
85477,185477
85478,185478
85479,185479
85480,185480
85481,185481
85482,185482
85483,185483
85484,185484
85485,185485
85486,185486
85487,185487
85488,185488
85489,185489
85490,185490
85491,185491
85492,185492
85493,185493
85494,185494
85495,185495
85496,185496
85497,185497
85498,185498
85499,185499
85500,185500
85501,185501
85502,185502
85503,185503
85504,185504
85505,185505
85506,185506
85507,185507
85508,185508
85509,185509
85510,185510
85511,185511
85512,185512
85513,185513
85514,185514
85515,185515
85516,185516
85517,185517
85518,185518
85519,185519
85520,185520
85521,185521
85522,185522
85523,185523
85524,185524
85525,185525
85526,185526
85527,185527
85528,185528
85529,185529
85530,185530
85531,185531
85532,185532
85533,185533
85534,185534
85535,185535
85536,185536
85537,185537
85538,185538
85539,185539
85540,185540
85541,185541
85542,185542
85543,185543
85544,185544
85545,185545
85546,185546
85547,185547
85548,185548
85549,185549
85550,185550
85551,185551
85552,185552
85553,185553
85554,185554
85555,185555
85556,185556
85557,185557
85558,185558
85559,185559
85560,185560
85561,185561
85562,185562
85563,185563
85564,185564
85565,185565
85566,185566
85567,185567
85568,185568
85569,185569
85570,185570
85571,185571
85572,185572
85573,185573
85574,185574
85575,185575
85576,185576
85577,185577
85578,185578
85579,185579
85580,185580
85581,185581
85582,185582
85583,185583
85584,185584
85585,185585
85586,185586
85587,185587
85588,185588
85589,185589
85590,185590
85591,185591
85592,185592
85593,185593
85594,185594
85595,185595
85596,185596
85597,185597
85598,185598
85599,185599
85600,185600
85601,185601
85602,185602
85603,185603
85604,185604
85605,185605
85606,185606
85607,185607
85608,185608
85609,185609
85610,185610
85611,185611
85612,185612
85613,185613
85614,185614
85615,185615
85616,185616
85617,185617
85618,185618
85619,185619
85620,185620
85621,185621
85622,185622
85623,185623
85624,185624
85625,185625
85626,185626
85627,185627
85628,185628
85629,185629
85630,185630
85631,185631
85632,185632
85633,185633
85634,185634
85635,185635
85636,185636
85637,185637
85638,185638
85639,185639
85640,185640
85641,185641
85642,185642
85643,185643
85644,185644
85645,185645
85646,185646
85647,185647
85648,185648
85649,185649
85650,185650
85651,185651
85652,185652
85653,185653
85654,185654
85655,185655
85656,185656
85657,185657
85658,185658
85659,185659
85660,185660
85661,185661
85662,185662
85663,185663
85664,185664
85665,185665
85666,185666
85667,185667
85668,185668
85669,185669
85670,185670
85671,185671
85672,185672
85673,185673
85674,185674
85675,185675
85676,185676
85677,185677
85678,185678
85679,185679
85680,185680
85681,185681
85682,185682
85683,185683
85684,185684
85685,185685
85686,185686
85687,185687
85688,185688
85689,185689
85690,185690
85691,185691
85692,185692
85693,185693
85694,185694
85695,185695
85696,185696
85697,185697
85698,185698
85699,185699
85700,185700
85701,185701
85702,185702
85703,185703
85704,185704
85705,185705
85706,185706
85707,185707
85708,185708
85709,185709
85710,185710
85711,185711
85712,185712
85713,185713
85714,185714
85715,185715
85716,185716
85717,185717
85718,185718
85719,185719
85720,185720
85721,185721
85722,185722
85723,185723
85724,185724
85725,185725
85726,185726
85727,185727
85728,185728
85729,185729
85730,185730
85731,185731
85732,185732
85733,185733
85734,185734
85735,185735
85736,185736
85737,185737
85738,185738
85739,185739
85740,185740
85741,185741
85742,185742
85743,185743
85744,185744
85745,185745
85746,185746
85747,185747
85748,185748
85749,185749
85750,185750
85751,185751
85752,185752
85753,185753
85754,185754
85755,185755
85756,185756
85757,185757
85758,185758
85759,185759
85760,185760
85761,185761
85762,185762
85763,185763
85764,185764
85765,185765
85766,185766
85767,185767
85768,185768
85769,185769
85770,185770
85771,185771
85772,185772
85773,185773
85774,185774
85775,185775
85776,185776
85777,185777
85778,185778
85779,185779
85780,185780
85781,185781
85782,185782
85783,185783
85784,185784
85785,185785
85786,185786
85787,185787
85788,185788
85789,185789
85790,185790
85791,185791
85792,185792
85793,185793
85794,185794
85795,185795
85796,185796
85797,185797
85798,185798
85799,185799
85800,185800
85801,185801
85802,185802
85803,185803
85804,185804
85805,185805
85806,185806
85807,185807
85808,185808
85809,185809
85810,185810
85811,185811
85812,185812
85813,185813
85814,185814
85815,185815
85816,185816
85817,185817
85818,185818
85819,185819
85820,185820
85821,185821
85822,185822
85823,185823
85824,185824
85825,185825
85826,185826
85827,185827
85828,185828
85829,185829
85830,185830
85831,185831
85832,185832
85833,185833
85834,185834
85835,185835
85836,185836
85837,185837
85838,185838
85839,185839
85840,185840
85841,185841
85842,185842
85843,185843
85844,185844
85845,185845
85846,185846
85847,185847
85848,185848
85849,185849
85850,185850
85851,185851
85852,185852
85853,185853
85854,185854
85855,185855
85856,185856
85857,185857
85858,185858
85859,185859
85860,185860
85861,185861
85862,185862
85863,185863
85864,185864
85865,185865
85866,185866
85867,185867
85868,185868
85869,185869
85870,185870
85871,185871
85872,185872
85873,185873
85874,185874
85875,185875
85876,185876
85877,185877
85878,185878
85879,185879
85880,185880
85881,185881
85882,185882
85883,185883
85884,185884
85885,185885
85886,185886
85887,185887
85888,185888
85889,185889
85890,185890
85891,185891
85892,185892
85893,185893
85894,185894
85895,185895
85896,185896
85897,185897
85898,185898
85899,185899
85900,185900
85901,185901
85902,185902
85903,185903
85904,185904
85905,185905
85906,185906
85907,185907
85908,185908
85909,185909
85910,185910
85911,185911
85912,185912
85913,185913
85914,185914
85915,185915
85916,185916
85917,185917
85918,185918
85919,185919
85920,185920
85921,185921
85922,185922
85923,185923
85924,185924
85925,185925
85926,185926
85927,185927
85928,185928
85929,185929
85930,185930
85931,185931
85932,185932
85933,185933
85934,185934
85935,185935
85936,185936
85937,185937
85938,185938
85939,185939
85940,185940
85941,185941
85942,185942
85943,185943
85944,185944
85945,185945
85946,185946
85947,185947
85948,185948
85949,185949
85950,185950
85951,185951
85952,185952
85953,185953
85954,185954
85955,185955
85956,185956
85957,185957
85958,185958
85959,185959
85960,185960
85961,185961
85962,185962
85963,185963
85964,185964
85965,185965
85966,185966
85967,185967
85968,185968
85969,185969
85970,185970
85971,185971
85972,185972
85973,185973
85974,185974
85975,185975
85976,185976
85977,185977
85978,185978
85979,185979
85980,185980
85981,185981
85982,185982
85983,185983
85984,185984
85985,185985
85986,185986
85987,185987
85988,185988
85989,185989
85990,185990
85991,185991
85992,185992
85993,185993
85994,185994
85995,185995
85996,185996
85997,185997
85998,185998
85999,185999
86000,186000
86001,186001
86002,186002
86003,186003
86004,186004
86005,186005
86006,186006
86007,186007
86008,186008
86009,186009
86010,186010
86011,186011
86012,186012
86013,186013
86014,186014
86015,186015
86016,186016
86017,186017
86018,186018
86019,186019
86020,186020
86021,186021
86022,186022
86023,186023
86024,186024
86025,186025
86026,186026
86027,186027
86028,186028
86029,186029
86030,186030
86031,186031
86032,186032
86033,186033
86034,186034
86035,186035
86036,186036
86037,186037
86038,186038
86039,186039
86040,186040
86041,186041
86042,186042
86043,186043
86044,186044
86045,186045
86046,186046
86047,186047
86048,186048
86049,186049
86050,186050
86051,186051
86052,186052
86053,186053
86054,186054
86055,186055
86056,186056
86057,186057
86058,186058
86059,186059
86060,186060
86061,186061
86062,186062
86063,186063
86064,186064
86065,186065
86066,186066
86067,186067
86068,186068
86069,186069
86070,186070
86071,186071
86072,186072
86073,186073
86074,186074
86075,186075
86076,186076
86077,186077
86078,186078
86079,186079
86080,186080
86081,186081
86082,186082
86083,186083
86084,186084
86085,186085
86086,186086
86087,186087
86088,186088
86089,186089
86090,186090
86091,186091
86092,186092
86093,186093
86094,186094
86095,186095
86096,186096
86097,186097
86098,186098
86099,186099
86100,186100
86101,186101
86102,186102
86103,186103
86104,186104
86105,186105
86106,186106
86107,186107
86108,186108
86109,186109
86110,186110
86111,186111
86112,186112
86113,186113
86114,186114
86115,186115
86116,186116
86117,186117
86118,186118
86119,186119
86120,186120
86121,186121
86122,186122
86123,186123
86124,186124
86125,186125
86126,186126
86127,186127
86128,186128
86129,186129
86130,186130
86131,186131
86132,186132
86133,186133
86134,186134
86135,186135
86136,186136
86137,186137
86138,186138
86139,186139
86140,186140
86141,186141
86142,186142
86143,186143
86144,186144
86145,186145
86146,186146
86147,186147
86148,186148
86149,186149
86150,186150
86151,186151
86152,186152
86153,186153
86154,186154
86155,186155
86156,186156
86157,186157
86158,186158
86159,186159
86160,186160
86161,186161
86162,186162
86163,186163
86164,186164
86165,186165
86166,186166
86167,186167
86168,186168
86169,186169
86170,186170
86171,186171
86172,186172
86173,186173
86174,186174
86175,186175
86176,186176
86177,186177
86178,186178
86179,186179
86180,186180
86181,186181
86182,186182
86183,186183
86184,186184
86185,186185
86186,186186
86187,186187
86188,186188
86189,186189
86190,186190
86191,186191
86192,186192
86193,186193
86194,186194
86195,186195
86196,186196
86197,186197
86198,186198
86199,186199
86200,186200
86201,186201
86202,186202
86203,186203
86204,186204
86205,186205
86206,186206
86207,186207
86208,186208
86209,186209
86210,186210
86211,186211
86212,186212
86213,186213
86214,186214
86215,186215
86216,186216
86217,186217
86218,186218
86219,186219
86220,186220
86221,186221
86222,186222
86223,186223
86224,186224
86225,186225
86226,186226
86227,186227
86228,186228
86229,186229
86230,186230
86231,186231
86232,186232
86233,186233
86234,186234
86235,186235
86236,186236
86237,186237
86238,186238
86239,186239
86240,186240
86241,186241
86242,186242
86243,186243
86244,186244
86245,186245
86246,186246
86247,186247
86248,186248
86249,186249
86250,186250
86251,186251
86252,186252
86253,186253
86254,186254
86255,186255
86256,186256
86257,186257
86258,186258
86259,186259
86260,186260
86261,186261
86262,186262
86263,186263
86264,186264
86265,186265
86266,186266
86267,186267
86268,186268
86269,186269
86270,186270
86271,186271
86272,186272
86273,186273
86274,186274
86275,186275
86276,186276
86277,186277
86278,186278
86279,186279
86280,186280
86281,186281
86282,186282
86283,186283
86284,186284
86285,186285
86286,186286
86287,186287
86288,186288
86289,186289
86290,186290
86291,186291
86292,186292
86293,186293
86294,186294
86295,186295
86296,186296
86297,186297
86298,186298
86299,186299
86300,186300
86301,186301
86302,186302
86303,186303
86304,186304
86305,186305
86306,186306
86307,186307
86308,186308
86309,186309
86310,186310
86311,186311
86312,186312
86313,186313
86314,186314
86315,186315
86316,186316
86317,186317
86318,186318
86319,186319
86320,186320
86321,186321
86322,186322
86323,186323
86324,186324
86325,186325
86326,186326
86327,186327
86328,186328
86329,186329
86330,186330
86331,186331
86332,186332
86333,186333
86334,186334
86335,186335
86336,186336
86337,186337
86338,186338
86339,186339
86340,186340
86341,186341
86342,186342
86343,186343
86344,186344
86345,186345
86346,186346
86347,186347
86348,186348
86349,186349
86350,186350
86351,186351
86352,186352
86353,186353
86354,186354
86355,186355
86356,186356
86357,186357
86358,186358
86359,186359
86360,186360
86361,186361
86362,186362
86363,186363
86364,186364
86365,186365
86366,186366
86367,186367
86368,186368
86369,186369
86370,186370
86371,186371
86372,186372
86373,186373
86374,186374
86375,186375
86376,186376
86377,186377
86378,186378
86379,186379
86380,186380
86381,186381
86382,186382
86383,186383
86384,186384
86385,186385
86386,186386
86387,186387
86388,186388
86389,186389
86390,186390
86391,186391
86392,186392
86393,186393
86394,186394
86395,186395
86396,186396
86397,186397
86398,186398
86399,186399
86400,186400
86401,186401
86402,186402
86403,186403
86404,186404
86405,186405
86406,186406
86407,186407
86408,186408
86409,186409
86410,186410
86411,186411
86412,186412
86413,186413
86414,186414
86415,186415
86416,186416
86417,186417
86418,186418
86419,186419
86420,186420
86421,186421
86422,186422
86423,186423
86424,186424
86425,186425
86426,186426
86427,186427
86428,186428
86429,186429
86430,186430
86431,186431
86432,186432
86433,186433
86434,186434
86435,186435
86436,186436
86437,186437
86438,186438
86439,186439
86440,186440
86441,186441
86442,186442
86443,186443
86444,186444
86445,186445
86446,186446
86447,186447
86448,186448
86449,186449
86450,186450
86451,186451
86452,186452
86453,186453
86454,186454
86455,186455
86456,186456
86457,186457
86458,186458
86459,186459
86460,186460
86461,186461
86462,186462
86463,186463
86464,186464
86465,186465
86466,186466
86467,186467
86468,186468
86469,186469
86470,186470
86471,186471
86472,186472
86473,186473
86474,186474
86475,186475
86476,186476
86477,186477
86478,186478
86479,186479
86480,186480
86481,186481
86482,186482
86483,186483
86484,186484
86485,186485
86486,186486
86487,186487
86488,186488
86489,186489
86490,186490
86491,186491
86492,186492
86493,186493
86494,186494
86495,186495
86496,186496
86497,186497
86498,186498
86499,186499
86500,186500
86501,186501
86502,186502
86503,186503
86504,186504
86505,186505
86506,186506
86507,186507
86508,186508
86509,186509
86510,186510
86511,186511
86512,186512
86513,186513
86514,186514
86515,186515
86516,186516
86517,186517
86518,186518
86519,186519
86520,186520
86521,186521
86522,186522
86523,186523
86524,186524
86525,186525
86526,186526
86527,186527
86528,186528
86529,186529
86530,186530
86531,186531
86532,186532
86533,186533
86534,186534
86535,186535
86536,186536
86537,186537
86538,186538
86539,186539
86540,186540
86541,186541
86542,186542
86543,186543
86544,186544
86545,186545
86546,186546
86547,186547
86548,186548
86549,186549
86550,186550
86551,186551
86552,186552
86553,186553
86554,186554
86555,186555
86556,186556
86557,186557
86558,186558
86559,186559
86560,186560
86561,186561
86562,186562
86563,186563
86564,186564
86565,186565
86566,186566
86567,186567
86568,186568
86569,186569
86570,186570
86571,186571
86572,186572
86573,186573
86574,186574
86575,186575
86576,186576
86577,186577
86578,186578
86579,186579
86580,186580
86581,186581
86582,186582
86583,186583
86584,186584
86585,186585
86586,186586
86587,186587
86588,186588
86589,186589
86590,186590
86591,186591
86592,186592
86593,186593
86594,186594
86595,186595
86596,186596
86597,186597
86598,186598
86599,186599
86600,186600
86601,186601
86602,186602
86603,186603
86604,186604
86605,186605
86606,186606
86607,186607
86608,186608
86609,186609
86610,186610
86611,186611
86612,186612
86613,186613
86614,186614
86615,186615
86616,186616
86617,186617
86618,186618
86619,186619
86620,186620
86621,186621
86622,186622
86623,186623
86624,186624
86625,186625
86626,186626
86627,186627
86628,186628
86629,186629
86630,186630
86631,186631
86632,186632
86633,186633
86634,186634
86635,186635
86636,186636
86637,186637
86638,186638
86639,186639
86640,186640
86641,186641
86642,186642
86643,186643
86644,186644
86645,186645
86646,186646
86647,186647
86648,186648
86649,186649
86650,186650
86651,186651
86652,186652
86653,186653
86654,186654
86655,186655
86656,186656
86657,186657
86658,186658
86659,186659
86660,186660
86661,186661
86662,186662
86663,186663
86664,186664
86665,186665
86666,186666
86667,186667
86668,186668
86669,186669
86670,186670
86671,186671
86672,186672
86673,186673
86674,186674
86675,186675
86676,186676
86677,186677
86678,186678
86679,186679
86680,186680
86681,186681
86682,186682
86683,186683
86684,186684
86685,186685
86686,186686
86687,186687
86688,186688
86689,186689
86690,186690
86691,186691
86692,186692
86693,186693
86694,186694
86695,186695
86696,186696
86697,186697
86698,186698
86699,186699
86700,186700
86701,186701
86702,186702
86703,186703
86704,186704
86705,186705
86706,186706
86707,186707
86708,186708
86709,186709
86710,186710
86711,186711
86712,186712
86713,186713
86714,186714
86715,186715
86716,186716
86717,186717
86718,186718
86719,186719
86720,186720
86721,186721
86722,186722
86723,186723
86724,186724
86725,186725
86726,186726
86727,186727
86728,186728
86729,186729
86730,186730
86731,186731
86732,186732
86733,186733
86734,186734
86735,186735
86736,186736
86737,186737
86738,186738
86739,186739
86740,186740
86741,186741
86742,186742
86743,186743
86744,186744
86745,186745
86746,186746
86747,186747
86748,186748
86749,186749
86750,186750
86751,186751
86752,186752
86753,186753
86754,186754
86755,186755
86756,186756
86757,186757
86758,186758
86759,186759
86760,186760
86761,186761
86762,186762
86763,186763
86764,186764
86765,186765
86766,186766
86767,186767
86768,186768
86769,186769
86770,186770
86771,186771
86772,186772
86773,186773
86774,186774
86775,186775
86776,186776
86777,186777
86778,186778
86779,186779
86780,186780
86781,186781
86782,186782
86783,186783
86784,186784
86785,186785
86786,186786
86787,186787
86788,186788
86789,186789
86790,186790
86791,186791
86792,186792
86793,186793
86794,186794
86795,186795
86796,186796
86797,186797
86798,186798
86799,186799
86800,186800
86801,186801
86802,186802
86803,186803
86804,186804
86805,186805
86806,186806
86807,186807
86808,186808
86809,186809
86810,186810
86811,186811
86812,186812
86813,186813
86814,186814
86815,186815
86816,186816
86817,186817
86818,186818
86819,186819
86820,186820
86821,186821
86822,186822
86823,186823
86824,186824
86825,186825
86826,186826
86827,186827
86828,186828
86829,186829
86830,186830
86831,186831
86832,186832
86833,186833
86834,186834
86835,186835
86836,186836
86837,186837
86838,186838
86839,186839
86840,186840
86841,186841
86842,186842
86843,186843
86844,186844
86845,186845
86846,186846
86847,186847
86848,186848
86849,186849
86850,186850
86851,186851
86852,186852
86853,186853
86854,186854
86855,186855
86856,186856
86857,186857
86858,186858
86859,186859
86860,186860
86861,186861
86862,186862
86863,186863
86864,186864
86865,186865
86866,186866
86867,186867
86868,186868
86869,186869
86870,186870
86871,186871
86872,186872
86873,186873
86874,186874
86875,186875
86876,186876
86877,186877
86878,186878
86879,186879
86880,186880
86881,186881
86882,186882
86883,186883
86884,186884
86885,186885
86886,186886
86887,186887
86888,186888
86889,186889
86890,186890
86891,186891
86892,186892
86893,186893
86894,186894
86895,186895
86896,186896
86897,186897
86898,186898
86899,186899
86900,186900
86901,186901
86902,186902
86903,186903
86904,186904
86905,186905
86906,186906
86907,186907
86908,186908
86909,186909
86910,186910
86911,186911
86912,186912
