coluna1,coluna2
44979,144979
44980,144980
44981,144981
44982,144982
44983,144983
44984,144984
44985,144985
44986,144986
44987,144987
44988,144988
44989,144989
44990,144990
44991,144991
44992,144992
44993,144993
44994,144994
44995,144995
44996,144996
44997,144997
44998,144998
44999,144999
45000,145000
45001,145001
45002,145002
45003,145003
45004,145004
45005,145005
45006,145006
45007,145007
45008,145008
45009,145009
45010,145010
45011,145011
45012,145012
45013,145013
45014,145014
45015,145015
45016,145016
45017,145017
45018,145018
45019,145019
45020,145020
45021,145021
45022,145022
45023,145023
45024,145024
45025,145025
45026,145026
45027,145027
45028,145028
45029,145029
45030,145030
45031,145031
45032,145032
45033,145033
45034,145034
45035,145035
45036,145036
45037,145037
45038,145038
45039,145039
45040,145040
45041,145041
45042,145042
45043,145043
45044,145044
45045,145045
45046,145046
45047,145047
45048,145048
45049,145049
45050,145050
45051,145051
45052,145052
45053,145053
45054,145054
45055,145055
45056,145056
45057,145057
45058,145058
45059,145059
45060,145060
45061,145061
45062,145062
45063,145063
45064,145064
45065,145065
45066,145066
45067,145067
45068,145068
45069,145069
45070,145070
45071,145071
45072,145072
45073,145073
45074,145074
45075,145075
45076,145076
45077,145077
45078,145078
45079,145079
45080,145080
45081,145081
45082,145082
45083,145083
45084,145084
45085,145085
45086,145086
45087,145087
45088,145088
45089,145089
45090,145090
45091,145091
45092,145092
45093,145093
45094,145094
45095,145095
45096,145096
45097,145097
45098,145098
45099,145099
45100,145100
45101,145101
45102,145102
45103,145103
45104,145104
45105,145105
45106,145106
45107,145107
45108,145108
45109,145109
45110,145110
45111,145111
45112,145112
45113,145113
45114,145114
45115,145115
45116,145116
45117,145117
45118,145118
45119,145119
45120,145120
45121,145121
45122,145122
45123,145123
45124,145124
45125,145125
45126,145126
45127,145127
45128,145128
45129,145129
45130,145130
45131,145131
45132,145132
45133,145133
45134,145134
45135,145135
45136,145136
45137,145137
45138,145138
45139,145139
45140,145140
45141,145141
45142,145142
45143,145143
45144,145144
45145,145145
45146,145146
45147,145147
45148,145148
45149,145149
45150,145150
45151,145151
45152,145152
45153,145153
45154,145154
45155,145155
45156,145156
45157,145157
45158,145158
45159,145159
45160,145160
45161,145161
45162,145162
45163,145163
45164,145164
45165,145165
45166,145166
45167,145167
45168,145168
45169,145169
45170,145170
45171,145171
45172,145172
45173,145173
45174,145174
45175,145175
45176,145176
45177,145177
45178,145178
45179,145179
45180,145180
45181,145181
45182,145182
45183,145183
45184,145184
45185,145185
45186,145186
45187,145187
45188,145188
45189,145189
45190,145190
45191,145191
45192,145192
45193,145193
45194,145194
45195,145195
45196,145196
45197,145197
45198,145198
45199,145199
45200,145200
45201,145201
45202,145202
45203,145203
45204,145204
45205,145205
45206,145206
45207,145207
45208,145208
45209,145209
45210,145210
45211,145211
45212,145212
45213,145213
45214,145214
45215,145215
45216,145216
45217,145217
45218,145218
45219,145219
45220,145220
45221,145221
45222,145222
45223,145223
45224,145224
45225,145225
45226,145226
45227,145227
45228,145228
45229,145229
45230,145230
45231,145231
45232,145232
45233,145233
45234,145234
45235,145235
45236,145236
45237,145237
45238,145238
45239,145239
45240,145240
45241,145241
45242,145242
45243,145243
45244,145244
45245,145245
45246,145246
45247,145247
45248,145248
45249,145249
45250,145250
45251,145251
45252,145252
45253,145253
45254,145254
45255,145255
45256,145256
45257,145257
45258,145258
45259,145259
45260,145260
45261,145261
45262,145262
45263,145263
45264,145264
45265,145265
45266,145266
45267,145267
45268,145268
45269,145269
45270,145270
45271,145271
45272,145272
45273,145273
45274,145274
45275,145275
45276,145276
45277,145277
45278,145278
45279,145279
45280,145280
45281,145281
45282,145282
45283,145283
45284,145284
45285,145285
45286,145286
45287,145287
45288,145288
45289,145289
45290,145290
45291,145291
45292,145292
45293,145293
45294,145294
45295,145295
45296,145296
45297,145297
45298,145298
45299,145299
45300,145300
45301,145301
45302,145302
45303,145303
45304,145304
45305,145305
45306,145306
45307,145307
45308,145308
45309,145309
45310,145310
45311,145311
45312,145312
45313,145313
45314,145314
45315,145315
45316,145316
45317,145317
45318,145318
45319,145319
45320,145320
45321,145321
45322,145322
45323,145323
45324,145324
45325,145325
45326,145326
45327,145327
45328,145328
45329,145329
45330,145330
45331,145331
45332,145332
45333,145333
45334,145334
45335,145335
45336,145336
45337,145337
45338,145338
45339,145339
45340,145340
45341,145341
45342,145342
45343,145343
45344,145344
45345,145345
45346,145346
45347,145347
45348,145348
45349,145349
45350,145350
45351,145351
45352,145352
45353,145353
45354,145354
45355,145355
45356,145356
45357,145357
45358,145358
45359,145359
45360,145360
45361,145361
45362,145362
45363,145363
45364,145364
45365,145365
45366,145366
45367,145367
45368,145368
45369,145369
45370,145370
45371,145371
45372,145372
45373,145373
45374,145374
45375,145375
45376,145376
45377,145377
45378,145378
45379,145379
45380,145380
45381,145381
45382,145382
45383,145383
45384,145384
45385,145385
45386,145386
45387,145387
45388,145388
45389,145389
45390,145390
45391,145391
45392,145392
45393,145393
45394,145394
45395,145395
45396,145396
45397,145397
45398,145398
45399,145399
45400,145400
45401,145401
45402,145402
45403,145403
45404,145404
45405,145405
45406,145406
45407,145407
45408,145408
45409,145409
45410,145410
45411,145411
45412,145412
45413,145413
45414,145414
45415,145415
45416,145416
45417,145417
45418,145418
45419,145419
45420,145420
45421,145421
45422,145422
45423,145423
45424,145424
45425,145425
45426,145426
45427,145427
45428,145428
45429,145429
45430,145430
45431,145431
45432,145432
45433,145433
45434,145434
45435,145435
45436,145436
45437,145437
45438,145438
45439,145439
45440,145440
45441,145441
45442,145442
45443,145443
45444,145444
45445,145445
45446,145446
45447,145447
45448,145448
45449,145449
45450,145450
45451,145451
45452,145452
45453,145453
45454,145454
45455,145455
45456,145456
45457,145457
45458,145458
45459,145459
45460,145460
45461,145461
45462,145462
45463,145463
45464,145464
45465,145465
45466,145466
45467,145467
45468,145468
45469,145469
45470,145470
45471,145471
45472,145472
45473,145473
45474,145474
45475,145475
45476,145476
45477,145477
45478,145478
45479,145479
45480,145480
45481,145481
45482,145482
45483,145483
45484,145484
45485,145485
45486,145486
45487,145487
45488,145488
45489,145489
45490,145490
45491,145491
45492,145492
45493,145493
45494,145494
45495,145495
45496,145496
45497,145497
45498,145498
45499,145499
45500,145500
45501,145501
45502,145502
45503,145503
45504,145504
45505,145505
45506,145506
45507,145507
45508,145508
45509,145509
45510,145510
45511,145511
45512,145512
45513,145513
45514,145514
45515,145515
45516,145516
45517,145517
45518,145518
45519,145519
45520,145520
45521,145521
45522,145522
45523,145523
45524,145524
45525,145525
45526,145526
45527,145527
45528,145528
45529,145529
45530,145530
45531,145531
45532,145532
45533,145533
45534,145534
45535,145535
45536,145536
45537,145537
45538,145538
45539,145539
45540,145540
45541,145541
45542,145542
45543,145543
45544,145544
45545,145545
45546,145546
45547,145547
45548,145548
45549,145549
45550,145550
45551,145551
45552,145552
45553,145553
45554,145554
45555,145555
45556,145556
45557,145557
45558,145558
45559,145559
45560,145560
45561,145561
45562,145562
45563,145563
45564,145564
45565,145565
45566,145566
45567,145567
45568,145568
45569,145569
45570,145570
45571,145571
45572,145572
45573,145573
45574,145574
45575,145575
45576,145576
45577,145577
45578,145578
45579,145579
45580,145580
45581,145581
45582,145582
45583,145583
45584,145584
45585,145585
45586,145586
45587,145587
45588,145588
45589,145589
45590,145590
45591,145591
45592,145592
45593,145593
45594,145594
45595,145595
45596,145596
45597,145597
45598,145598
45599,145599
45600,145600
45601,145601
45602,145602
45603,145603
45604,145604
45605,145605
45606,145606
45607,145607
45608,145608
45609,145609
45610,145610
45611,145611
45612,145612
45613,145613
45614,145614
45615,145615
45616,145616
45617,145617
45618,145618
45619,145619
45620,145620
45621,145621
45622,145622
45623,145623
45624,145624
45625,145625
45626,145626
45627,145627
45628,145628
45629,145629
45630,145630
45631,145631
45632,145632
45633,145633
45634,145634
45635,145635
45636,145636
45637,145637
45638,145638
45639,145639
45640,145640
45641,145641
45642,145642
45643,145643
45644,145644
45645,145645
45646,145646
45647,145647
45648,145648
45649,145649
45650,145650
45651,145651
45652,145652
45653,145653
45654,145654
45655,145655
45656,145656
45657,145657
45658,145658
45659,145659
45660,145660
45661,145661
45662,145662
45663,145663
45664,145664
45665,145665
45666,145666
45667,145667
45668,145668
45669,145669
45670,145670
45671,145671
45672,145672
45673,145673
45674,145674
45675,145675
45676,145676
45677,145677
45678,145678
45679,145679
45680,145680
45681,145681
45682,145682
45683,145683
45684,145684
45685,145685
45686,145686
45687,145687
45688,145688
45689,145689
45690,145690
45691,145691
45692,145692
45693,145693
45694,145694
45695,145695
45696,145696
45697,145697
45698,145698
45699,145699
45700,145700
45701,145701
45702,145702
45703,145703
45704,145704
45705,145705
45706,145706
45707,145707
45708,145708
45709,145709
45710,145710
45711,145711
45712,145712
45713,145713
45714,145714
45715,145715
45716,145716
45717,145717
45718,145718
45719,145719
45720,145720
45721,145721
45722,145722
45723,145723
45724,145724
45725,145725
45726,145726
45727,145727
45728,145728
45729,145729
45730,145730
45731,145731
45732,145732
45733,145733
45734,145734
45735,145735
45736,145736
45737,145737
45738,145738
45739,145739
45740,145740
45741,145741
45742,145742
45743,145743
45744,145744
45745,145745
45746,145746
45747,145747
45748,145748
45749,145749
45750,145750
45751,145751
45752,145752
45753,145753
45754,145754
45755,145755
45756,145756
45757,145757
45758,145758
45759,145759
45760,145760
45761,145761
45762,145762
45763,145763
45764,145764
45765,145765
45766,145766
45767,145767
45768,145768
45769,145769
45770,145770
45771,145771
45772,145772
45773,145773
45774,145774
45775,145775
45776,145776
45777,145777
45778,145778
45779,145779
45780,145780
45781,145781
45782,145782
45783,145783
45784,145784
45785,145785
45786,145786
45787,145787
45788,145788
45789,145789
45790,145790
45791,145791
45792,145792
45793,145793
45794,145794
45795,145795
45796,145796
45797,145797
45798,145798
45799,145799
45800,145800
45801,145801
45802,145802
45803,145803
45804,145804
45805,145805
45806,145806
45807,145807
45808,145808
45809,145809
45810,145810
45811,145811
45812,145812
45813,145813
45814,145814
45815,145815
45816,145816
45817,145817
45818,145818
45819,145819
45820,145820
45821,145821
45822,145822
45823,145823
45824,145824
45825,145825
45826,145826
45827,145827
45828,145828
45829,145829
45830,145830
45831,145831
45832,145832
45833,145833
45834,145834
45835,145835
45836,145836
45837,145837
45838,145838
45839,145839
45840,145840
45841,145841
45842,145842
45843,145843
45844,145844
45845,145845
45846,145846
45847,145847
45848,145848
45849,145849
45850,145850
45851,145851
45852,145852
45853,145853
45854,145854
45855,145855
45856,145856
45857,145857
45858,145858
45859,145859
45860,145860
45861,145861
45862,145862
45863,145863
45864,145864
45865,145865
45866,145866
45867,145867
45868,145868
45869,145869
45870,145870
45871,145871
45872,145872
45873,145873
45874,145874
45875,145875
45876,145876
45877,145877
45878,145878
45879,145879
45880,145880
45881,145881
45882,145882
45883,145883
45884,145884
45885,145885
45886,145886
45887,145887
45888,145888
45889,145889
45890,145890
45891,145891
45892,145892
45893,145893
45894,145894
45895,145895
45896,145896
45897,145897
45898,145898
45899,145899
45900,145900
45901,145901
45902,145902
45903,145903
45904,145904
45905,145905
45906,145906
45907,145907
45908,145908
45909,145909
45910,145910
45911,145911
45912,145912
45913,145913
45914,145914
45915,145915
45916,145916
45917,145917
45918,145918
45919,145919
45920,145920
45921,145921
45922,145922
45923,145923
45924,145924
45925,145925
45926,145926
45927,145927
45928,145928
45929,145929
45930,145930
45931,145931
45932,145932
45933,145933
45934,145934
45935,145935
45936,145936
45937,145937
45938,145938
45939,145939
45940,145940
45941,145941
45942,145942
45943,145943
45944,145944
45945,145945
45946,145946
45947,145947
45948,145948
45949,145949
45950,145950
45951,145951
45952,145952
45953,145953
45954,145954
45955,145955
45956,145956
45957,145957
45958,145958
45959,145959
45960,145960
45961,145961
45962,145962
45963,145963
45964,145964
45965,145965
45966,145966
45967,145967
45968,145968
45969,145969
45970,145970
45971,145971
45972,145972
45973,145973
45974,145974
45975,145975
45976,145976
45977,145977
45978,145978
45979,145979
45980,145980
45981,145981
45982,145982
45983,145983
45984,145984
45985,145985
45986,145986
45987,145987
45988,145988
45989,145989
45990,145990
45991,145991
45992,145992
45993,145993
45994,145994
45995,145995
45996,145996
45997,145997
45998,145998
45999,145999
46000,146000
46001,146001
46002,146002
46003,146003
46004,146004
46005,146005
46006,146006
46007,146007
46008,146008
46009,146009
46010,146010
46011,146011
46012,146012
46013,146013
46014,146014
46015,146015
46016,146016
46017,146017
46018,146018
46019,146019
46020,146020
46021,146021
46022,146022
46023,146023
46024,146024
46025,146025
46026,146026
46027,146027
46028,146028
46029,146029
46030,146030
46031,146031
46032,146032
46033,146033
46034,146034
46035,146035
46036,146036
46037,146037
46038,146038
46039,146039
46040,146040
46041,146041
46042,146042
46043,146043
46044,146044
46045,146045
46046,146046
46047,146047
46048,146048
46049,146049
46050,146050
46051,146051
46052,146052
46053,146053
46054,146054
46055,146055
46056,146056
46057,146057
46058,146058
46059,146059
46060,146060
46061,146061
46062,146062
46063,146063
46064,146064
46065,146065
46066,146066
46067,146067
46068,146068
46069,146069
46070,146070
46071,146071
46072,146072
46073,146073
46074,146074
46075,146075
46076,146076
46077,146077
46078,146078
46079,146079
46080,146080
46081,146081
46082,146082
46083,146083
46084,146084
46085,146085
46086,146086
46087,146087
46088,146088
46089,146089
46090,146090
46091,146091
46092,146092
46093,146093
46094,146094
46095,146095
46096,146096
46097,146097
46098,146098
46099,146099
46100,146100
46101,146101
46102,146102
46103,146103
46104,146104
46105,146105
46106,146106
46107,146107
46108,146108
46109,146109
46110,146110
46111,146111
46112,146112
46113,146113
46114,146114
46115,146115
46116,146116
46117,146117
46118,146118
46119,146119
46120,146120
46121,146121
46122,146122
46123,146123
46124,146124
46125,146125
46126,146126
46127,146127
46128,146128
46129,146129
46130,146130
46131,146131
46132,146132
46133,146133
46134,146134
46135,146135
46136,146136
46137,146137
46138,146138
46139,146139
46140,146140
46141,146141
46142,146142
46143,146143
46144,146144
46145,146145
46146,146146
46147,146147
46148,146148
46149,146149
46150,146150
46151,146151
46152,146152
46153,146153
46154,146154
46155,146155
46156,146156
46157,146157
46158,146158
46159,146159
46160,146160
46161,146161
46162,146162
46163,146163
46164,146164
46165,146165
46166,146166
46167,146167
46168,146168
46169,146169
46170,146170
46171,146171
46172,146172
46173,146173
46174,146174
46175,146175
46176,146176
46177,146177
46178,146178
46179,146179
46180,146180
46181,146181
46182,146182
46183,146183
46184,146184
46185,146185
46186,146186
46187,146187
46188,146188
46189,146189
46190,146190
46191,146191
46192,146192
46193,146193
46194,146194
46195,146195
46196,146196
46197,146197
46198,146198
46199,146199
46200,146200
46201,146201
46202,146202
46203,146203
46204,146204
46205,146205
46206,146206
46207,146207
46208,146208
46209,146209
46210,146210
46211,146211
46212,146212
46213,146213
46214,146214
46215,146215
46216,146216
46217,146217
46218,146218
46219,146219
46220,146220
46221,146221
46222,146222
46223,146223
46224,146224
46225,146225
46226,146226
46227,146227
46228,146228
46229,146229
46230,146230
46231,146231
46232,146232
46233,146233
46234,146234
46235,146235
46236,146236
46237,146237
46238,146238
46239,146239
46240,146240
46241,146241
46242,146242
46243,146243
46244,146244
46245,146245
46246,146246
46247,146247
46248,146248
46249,146249
46250,146250
46251,146251
46252,146252
46253,146253
46254,146254
46255,146255
46256,146256
46257,146257
46258,146258
46259,146259
46260,146260
46261,146261
46262,146262
46263,146263
46264,146264
46265,146265
46266,146266
46267,146267
46268,146268
46269,146269
46270,146270
46271,146271
46272,146272
46273,146273
46274,146274
46275,146275
46276,146276
46277,146277
46278,146278
46279,146279
46280,146280
46281,146281
46282,146282
46283,146283
46284,146284
46285,146285
46286,146286
46287,146287
46288,146288
46289,146289
46290,146290
46291,146291
46292,146292
46293,146293
46294,146294
46295,146295
46296,146296
46297,146297
46298,146298
46299,146299
46300,146300
46301,146301
46302,146302
46303,146303
46304,146304
46305,146305
46306,146306
46307,146307
46308,146308
46309,146309
46310,146310
46311,146311
46312,146312
46313,146313
46314,146314
46315,146315
46316,146316
46317,146317
46318,146318
46319,146319
46320,146320
46321,146321
46322,146322
46323,146323
46324,146324
46325,146325
46326,146326
46327,146327
46328,146328
46329,146329
46330,146330
46331,146331
46332,146332
46333,146333
46334,146334
46335,146335
46336,146336
46337,146337
46338,146338
46339,146339
46340,146340
46341,146341
46342,146342
46343,146343
46344,146344
46345,146345
46346,146346
46347,146347
46348,146348
46349,146349
46350,146350
46351,146351
46352,146352
46353,146353
46354,146354
46355,146355
46356,146356
46357,146357
46358,146358
46359,146359
46360,146360
46361,146361
46362,146362
46363,146363
46364,146364
46365,146365
46366,146366
46367,146367
46368,146368
46369,146369
46370,146370
46371,146371
46372,146372
46373,146373
46374,146374
46375,146375
46376,146376
46377,146377
46378,146378
46379,146379
46380,146380
46381,146381
46382,146382
46383,146383
46384,146384
46385,146385
46386,146386
46387,146387
46388,146388
46389,146389
46390,146390
46391,146391
46392,146392
46393,146393
46394,146394
46395,146395
46396,146396
46397,146397
46398,146398
46399,146399
46400,146400
46401,146401
46402,146402
46403,146403
46404,146404
46405,146405
46406,146406
46407,146407
46408,146408
46409,146409
46410,146410
46411,146411
46412,146412
46413,146413
46414,146414
46415,146415
46416,146416
46417,146417
46418,146418
46419,146419
46420,146420
46421,146421
46422,146422
46423,146423
46424,146424
46425,146425
46426,146426
46427,146427
46428,146428
46429,146429
46430,146430
46431,146431
46432,146432
46433,146433
46434,146434
46435,146435
46436,146436
46437,146437
46438,146438
46439,146439
46440,146440
46441,146441
46442,146442
46443,146443
46444,146444
46445,146445
46446,146446
46447,146447
46448,146448
46449,146449
46450,146450
46451,146451
46452,146452
46453,146453
46454,146454
46455,146455
46456,146456
46457,146457
46458,146458
46459,146459
46460,146460
46461,146461
46462,146462
46463,146463
46464,146464
46465,146465
46466,146466
46467,146467
46468,146468
46469,146469
46470,146470
46471,146471
46472,146472
46473,146473
46474,146474
46475,146475
46476,146476
46477,146477
46478,146478
46479,146479
46480,146480
46481,146481
46482,146482
46483,146483
46484,146484
46485,146485
46486,146486
46487,146487
46488,146488
46489,146489
46490,146490
46491,146491
46492,146492
46493,146493
46494,146494
46495,146495
46496,146496
46497,146497
46498,146498
46499,146499
46500,146500
46501,146501
46502,146502
46503,146503
46504,146504
46505,146505
46506,146506
46507,146507
46508,146508
46509,146509
46510,146510
46511,146511
46512,146512
46513,146513
46514,146514
46515,146515
46516,146516
46517,146517
46518,146518
46519,146519
46520,146520
46521,146521
46522,146522
46523,146523
46524,146524
46525,146525
46526,146526
46527,146527
46528,146528
46529,146529
46530,146530
46531,146531
46532,146532
46533,146533
46534,146534
46535,146535
46536,146536
46537,146537
46538,146538
46539,146539
46540,146540
46541,146541
46542,146542
46543,146543
46544,146544
46545,146545
46546,146546
46547,146547
46548,146548
46549,146549
46550,146550
46551,146551
46552,146552
46553,146553
46554,146554
46555,146555
46556,146556
46557,146557
46558,146558
46559,146559
46560,146560
46561,146561
46562,146562
46563,146563
46564,146564
46565,146565
46566,146566
46567,146567
46568,146568
46569,146569
46570,146570
46571,146571
46572,146572
46573,146573
46574,146574
46575,146575
46576,146576
46577,146577
46578,146578
46579,146579
46580,146580
46581,146581
46582,146582
46583,146583
46584,146584
46585,146585
46586,146586
46587,146587
46588,146588
46589,146589
46590,146590
46591,146591
46592,146592
46593,146593
46594,146594
46595,146595
46596,146596
46597,146597
46598,146598
46599,146599
46600,146600
46601,146601
46602,146602
46603,146603
46604,146604
46605,146605
46606,146606
46607,146607
46608,146608
46609,146609
46610,146610
46611,146611
46612,146612
46613,146613
46614,146614
46615,146615
46616,146616
46617,146617
46618,146618
46619,146619
46620,146620
46621,146621
46622,146622
46623,146623
46624,146624
46625,146625
46626,146626
46627,146627
46628,146628
46629,146629
46630,146630
46631,146631
46632,146632
46633,146633
46634,146634
46635,146635
46636,146636
46637,146637
46638,146638
46639,146639
46640,146640
46641,146641
46642,146642
46643,146643
46644,146644
46645,146645
46646,146646
46647,146647
46648,146648
46649,146649
46650,146650
46651,146651
46652,146652
46653,146653
46654,146654
46655,146655
46656,146656
46657,146657
46658,146658
46659,146659
46660,146660
46661,146661
46662,146662
46663,146663
46664,146664
46665,146665
46666,146666
46667,146667
46668,146668
46669,146669
46670,146670
46671,146671
46672,146672
46673,146673
46674,146674
46675,146675
46676,146676
46677,146677
46678,146678
46679,146679
46680,146680
46681,146681
46682,146682
46683,146683
46684,146684
46685,146685
46686,146686
46687,146687
46688,146688
46689,146689
46690,146690
46691,146691
46692,146692
46693,146693
46694,146694
46695,146695
46696,146696
46697,146697
46698,146698
46699,146699
46700,146700
46701,146701
46702,146702
46703,146703
46704,146704
46705,146705
46706,146706
46707,146707
46708,146708
46709,146709
46710,146710
46711,146711
46712,146712
46713,146713
46714,146714
46715,146715
46716,146716
46717,146717
46718,146718
46719,146719
46720,146720
46721,146721
46722,146722
46723,146723
46724,146724
46725,146725
46726,146726
46727,146727
46728,146728
46729,146729
46730,146730
46731,146731
46732,146732
46733,146733
46734,146734
46735,146735
46736,146736
46737,146737
46738,146738
46739,146739
46740,146740
46741,146741
46742,146742
46743,146743
46744,146744
46745,146745
46746,146746
46747,146747
46748,146748
46749,146749
46750,146750
46751,146751
46752,146752
46753,146753
46754,146754
46755,146755
46756,146756
46757,146757
46758,146758
46759,146759
46760,146760
46761,146761
46762,146762
46763,146763
46764,146764
46765,146765
46766,146766
46767,146767
46768,146768
46769,146769
46770,146770
46771,146771
46772,146772
46773,146773
46774,146774
46775,146775
46776,146776
46777,146777
46778,146778
46779,146779
46780,146780
46781,146781
46782,146782
46783,146783
46784,146784
46785,146785
46786,146786
46787,146787
46788,146788
46789,146789
46790,146790
46791,146791
46792,146792
46793,146793
46794,146794
46795,146795
46796,146796
46797,146797
46798,146798
46799,146799
46800,146800
46801,146801
46802,146802
46803,146803
46804,146804
46805,146805
46806,146806
46807,146807
46808,146808
46809,146809
46810,146810
46811,146811
46812,146812
46813,146813
46814,146814
46815,146815
46816,146816
46817,146817
46818,146818
46819,146819
46820,146820
46821,146821
46822,146822
46823,146823
46824,146824
46825,146825
46826,146826
46827,146827
46828,146828
46829,146829
46830,146830
46831,146831
46832,146832
46833,146833
46834,146834
46835,146835
46836,146836
46837,146837
46838,146838
46839,146839
46840,146840
46841,146841
46842,146842
46843,146843
46844,146844
46845,146845
46846,146846
46847,146847
46848,146848
46849,146849
46850,146850
46851,146851
46852,146852
46853,146853
46854,146854
46855,146855
46856,146856
46857,146857
46858,146858
46859,146859
46860,146860
46861,146861
46862,146862
46863,146863
46864,146864
46865,146865
46866,146866
46867,146867
46868,146868
46869,146869
46870,146870
46871,146871
46872,146872
46873,146873
46874,146874
46875,146875
46876,146876
46877,146877
46878,146878
46879,146879
46880,146880
46881,146881
46882,146882
46883,146883
46884,146884
46885,146885
46886,146886
46887,146887
46888,146888
46889,146889
46890,146890
46891,146891
46892,146892
46893,146893
46894,146894
46895,146895
46896,146896
46897,146897
46898,146898
46899,146899
46900,146900
46901,146901
46902,146902
46903,146903
46904,146904
46905,146905
46906,146906
46907,146907
46908,146908
46909,146909
46910,146910
46911,146911
46912,146912
46913,146913
46914,146914
46915,146915
46916,146916
46917,146917
46918,146918
46919,146919
46920,146920
46921,146921
46922,146922
46923,146923
46924,146924
46925,146925
46926,146926
46927,146927
46928,146928
46929,146929
46930,146930
46931,146931
46932,146932
46933,146933
46934,146934
46935,146935
46936,146936
46937,146937
46938,146938
46939,146939
46940,146940
46941,146941
46942,146942
46943,146943
46944,146944
46945,146945
46946,146946
46947,146947
46948,146948
46949,146949
46950,146950
46951,146951
46952,146952
46953,146953
46954,146954
46955,146955
46956,146956
46957,146957
46958,146958
46959,146959
46960,146960
46961,146961
46962,146962
46963,146963
46964,146964
46965,146965
46966,146966
46967,146967
46968,146968
46969,146969
46970,146970
46971,146971
46972,146972
46973,146973
46974,146974
46975,146975
46976,146976
46977,146977
46978,146978
46979,146979
46980,146980
46981,146981
46982,146982
46983,146983
46984,146984
46985,146985
46986,146986
46987,146987
46988,146988
46989,146989
46990,146990
46991,146991
46992,146992
46993,146993
46994,146994
46995,146995
46996,146996
46997,146997
46998,146998
46999,146999
47000,147000
47001,147001
47002,147002
47003,147003
47004,147004
47005,147005
47006,147006
47007,147007
47008,147008
47009,147009
47010,147010
47011,147011
47012,147012
47013,147013
47014,147014
47015,147015
47016,147016
47017,147017
47018,147018
47019,147019
47020,147020
47021,147021
47022,147022
47023,147023
47024,147024
47025,147025
47026,147026
47027,147027
47028,147028
47029,147029
47030,147030
47031,147031
47032,147032
47033,147033
47034,147034
47035,147035
47036,147036
47037,147037
47038,147038
47039,147039
47040,147040
47041,147041
47042,147042
47043,147043
47044,147044
47045,147045
47046,147046
47047,147047
47048,147048
47049,147049
47050,147050
47051,147051
47052,147052
47053,147053
47054,147054
47055,147055
47056,147056
47057,147057
47058,147058
47059,147059
47060,147060
47061,147061
47062,147062
47063,147063
47064,147064
47065,147065
47066,147066
47067,147067
47068,147068
47069,147069
47070,147070
47071,147071
47072,147072
47073,147073
47074,147074
47075,147075
47076,147076
47077,147077
47078,147078
47079,147079
47080,147080
47081,147081
47082,147082
47083,147083
47084,147084
47085,147085
47086,147086
47087,147087
47088,147088
47089,147089
47090,147090
47091,147091
47092,147092
47093,147093
47094,147094
47095,147095
47096,147096
47097,147097
47098,147098
47099,147099
47100,147100
47101,147101
47102,147102
47103,147103
47104,147104
47105,147105
47106,147106
47107,147107
47108,147108
47109,147109
47110,147110
47111,147111
47112,147112
47113,147113
47114,147114
47115,147115
47116,147116
47117,147117
47118,147118
47119,147119
47120,147120
47121,147121
47122,147122
47123,147123
47124,147124
47125,147125
47126,147126
47127,147127
47128,147128
47129,147129
47130,147130
47131,147131
47132,147132
47133,147133
47134,147134
47135,147135
47136,147136
47137,147137
47138,147138
47139,147139
47140,147140
47141,147141
47142,147142
47143,147143
47144,147144
47145,147145
47146,147146
47147,147147
47148,147148
47149,147149
47150,147150
47151,147151
47152,147152
47153,147153
47154,147154
47155,147155
47156,147156
47157,147157
47158,147158
47159,147159
47160,147160
47161,147161
47162,147162
47163,147163
47164,147164
47165,147165
47166,147166
47167,147167
47168,147168
47169,147169
47170,147170
47171,147171
47172,147172
47173,147173
47174,147174
47175,147175
47176,147176
47177,147177
47178,147178
47179,147179
47180,147180
47181,147181
47182,147182
47183,147183
47184,147184
47185,147185
47186,147186
47187,147187
47188,147188
47189,147189
47190,147190
47191,147191
47192,147192
47193,147193
47194,147194
47195,147195
47196,147196
47197,147197
47198,147198
47199,147199
47200,147200
47201,147201
47202,147202
47203,147203
47204,147204
47205,147205
47206,147206
47207,147207
47208,147208
47209,147209
47210,147210
47211,147211
47212,147212
47213,147213
47214,147214
47215,147215
47216,147216
47217,147217
47218,147218
47219,147219
47220,147220
47221,147221
47222,147222
47223,147223
47224,147224
47225,147225
47226,147226
47227,147227
47228,147228
47229,147229
47230,147230
47231,147231
47232,147232
47233,147233
47234,147234
47235,147235
47236,147236
47237,147237
47238,147238
47239,147239
47240,147240
47241,147241
47242,147242
47243,147243
47244,147244
47245,147245
47246,147246
47247,147247
47248,147248
47249,147249
47250,147250
47251,147251
47252,147252
47253,147253
47254,147254
47255,147255
47256,147256
47257,147257
47258,147258
47259,147259
47260,147260
47261,147261
47262,147262
47263,147263
47264,147264
47265,147265
47266,147266
47267,147267
47268,147268
47269,147269
47270,147270
47271,147271
47272,147272
47273,147273
47274,147274
47275,147275
47276,147276
47277,147277
47278,147278
47279,147279
47280,147280
47281,147281
47282,147282
47283,147283
47284,147284
47285,147285
47286,147286
47287,147287
47288,147288
47289,147289
47290,147290
47291,147291
47292,147292
47293,147293
47294,147294
47295,147295
47296,147296
47297,147297
47298,147298
47299,147299
47300,147300
47301,147301
47302,147302
47303,147303
47304,147304
47305,147305
47306,147306
47307,147307
47308,147308
47309,147309
